1.59326,0.08787
1.61061,0.08908
1.60502,0.08981
1.61628,0.08925
1.59549,0.08988
1.60200,0.09014
1.61509,0.08821
1.60164,0.08963
1.59797,0.08959
1.62618,0.09258
1.66384,0.09212
1.68694,0.09013
1.63408,0.09293
1.61032,0.08918
1.61080,0.08874
1.60079,0.08932
1.60015,0.08848
1.60183,0.08955
1.60418,0.09018
1.60070,0.09100
1.59225,0.08856
1.59002,0.08976
1.61513,0.08779
1.60040,0.08850
1.59978,0.08850
1.59107,0.08845
1.59110,0.08863
1.59167,0.08874
1.58709,0.08842
1.59971,0.08825
